"Date","ZipCode","ZORI","State","CountyName","City"
"2015.01.31",22193,1328.16314732217,"VA","Prince William County","Woodbridge"
"2015.02.28",22193,1333.13166453143,"VA","Prince William County","Woodbridge"
"2015.03.31",22193,1358.93080184128,"VA","Prince William County","Woodbridge"
"2015.04.30",22193,1355.8074291421,"VA","Prince William County","Woodbridge"
"2015.05.31",22193,1369.52141542774,"VA","Prince William County","Woodbridge"
"2015.06.30",22193,1370.82975134816,"VA","Prince William County","Woodbridge"
"2015.07.31",22193,1358.90806242662,"VA","Prince William County","Woodbridge"
"2015.08.31",22193,1334.71055196502,"VA","Prince William County","Woodbridge"
"2015.09.30",22193,1334.01326772685,"VA","Prince William County","Woodbridge"
"2015.10.31",22193,1337.69547280529,"VA","Prince William County","Woodbridge"
"2015.11.30",22193,1352.89571134983,"VA","Prince William County","Woodbridge"
"2015.12.31",22193,1346.35451736592,"VA","Prince William County","Woodbridge"
"2016.01.31",22193,1357.78645024961,"VA","Prince William County","Woodbridge"
"2016.02.29",22193,1369.03199392873,"VA","Prince William County","Woodbridge"
"2016.03.31",22193,1382.00374098826,"VA","Prince William County","Woodbridge"
"2016.04.30",22193,1381.9022197434,"VA","Prince William County","Woodbridge"
"2016.05.31",22193,1379.21397356647,"VA","Prince William County","Woodbridge"
"2016.06.30",22193,1380.04400485008,"VA","Prince William County","Woodbridge"
"2016.07.31",22193,1386.29308116404,"VA","Prince William County","Woodbridge"
"2016.08.31",22193,1385.99453956381,"VA","Prince William County","Woodbridge"
"2016.09.30",22193,1380.48998585192,"VA","Prince William County","Woodbridge"
"2016.10.31",22193,1387.57684285171,"VA","Prince William County","Woodbridge"
"2016.11.30",22193,1389.59857598059,"VA","Prince William County","Woodbridge"
"2016.12.31",22193,1417.69755560165,"VA","Prince William County","Woodbridge"
"2017.01.31",22193,1416.25191623346,"VA","Prince William County","Woodbridge"
"2017.02.28",22193,1417.39122869774,"VA","Prince William County","Woodbridge"
"2017.03.31",22193,1388.6956950926,"VA","Prince William County","Woodbridge"
"2017.04.30",22193,1402.85432465396,"VA","Prince William County","Woodbridge"
"2017.05.31",22193,1419.52375353143,"VA","Prince William County","Woodbridge"
"2017.06.30",22193,1434.94679368643,"VA","Prince William County","Woodbridge"
"2017.07.31",22193,1427.10016125036,"VA","Prince William County","Woodbridge"
"2017.08.31",22193,1419.07401804939,"VA","Prince William County","Woodbridge"
"2017.09.30",22193,1424.82248384471,"VA","Prince William County","Woodbridge"
"2017.10.31",22193,1432.57932435124,"VA","Prince William County","Woodbridge"
"2017.11.30",22193,1428.64789115529,"VA","Prince William County","Woodbridge"
"2017.12.31",22193,1423.81078151798,"VA","Prince William County","Woodbridge"
"2018.01.31",22193,1438.98936866078,"VA","Prince William County","Woodbridge"
"2018.02.28",22193,1440.09646471541,"VA","Prince William County","Woodbridge"
"2018.03.31",22193,1452.91082604232,"VA","Prince William County","Woodbridge"
"2018.04.30",22193,1435.24409210881,"VA","Prince William County","Woodbridge"
"2018.05.31",22193,1455.34633154846,"VA","Prince William County","Woodbridge"
"2018.06.30",22193,1470.56324063593,"VA","Prince William County","Woodbridge"
"2018.07.31",22193,1479.41119234928,"VA","Prince William County","Woodbridge"
"2018.08.31",22193,1489.67741018278,"VA","Prince William County","Woodbridge"
"2018.09.30",22193,1470.74514147291,"VA","Prince William County","Woodbridge"
"2018.10.31",22193,1476.5772863188,"VA","Prince William County","Woodbridge"
"2018.11.30",22193,1474.40791612885,"VA","Prince William County","Woodbridge"
"2018.12.31",22193,1490.16981716755,"VA","Prince William County","Woodbridge"
"2019.01.31",22193,1472.52752955211,"VA","Prince William County","Woodbridge"
"2019.02.28",22193,1469.48573967249,"VA","Prince William County","Woodbridge"
"2019.03.31",22193,1476.0419961947,"VA","Prince William County","Woodbridge"
"2019.04.30",22193,1496.13997806729,"VA","Prince William County","Woodbridge"
"2019.05.31",22193,1502.70130667544,"VA","Prince William County","Woodbridge"
"2019.06.30",22193,1514.8471345192,"VA","Prince William County","Woodbridge"
"2019.07.31",22193,1523.60909211102,"VA","Prince William County","Woodbridge"
"2019.08.31",22193,1526.72300597179,"VA","Prince William County","Woodbridge"
"2019.09.30",22193,1491.49915950487,"VA","Prince William County","Woodbridge"
"2019.10.31",22193,1498.31728766852,"VA","Prince William County","Woodbridge"
"2019.11.30",22193,1502.94629255295,"VA","Prince William County","Woodbridge"
"2019.12.31",22193,1528.56837975355,"VA","Prince William County","Woodbridge"
"2020.01.31",22193,1551.29025504533,"VA","Prince William County","Woodbridge"
"2020.02.29",22193,1595.71200701035,"VA","Prince William County","Woodbridge"
"2020.03.31",22193,1604.17297038089,"VA","Prince William County","Woodbridge"
"2020.04.30",22193,1604.0247313745,"VA","Prince William County","Woodbridge"
"2020.05.31",22193,1578.39010195269,"VA","Prince William County","Woodbridge"
"2020.06.30",22193,1583.09415038571,"VA","Prince William County","Woodbridge"
"2020.07.31",22193,1562.64070317979,"VA","Prince William County","Woodbridge"
"2020.08.31",22193,1574.40014043537,"VA","Prince William County","Woodbridge"
"2020.09.30",22193,1589.25554092144,"VA","Prince William County","Woodbridge"
"2020.10.31",22193,1592.3028656371,"VA","Prince William County","Woodbridge"
"2020.11.30",22193,1588.55697777686,"VA","Prince William County","Woodbridge"
"2020.12.31",22193,1569.94991083312,"VA","Prince William County","Woodbridge"
"2021.01.31",22193,1611.11542561026,"VA","Prince William County","Woodbridge"
"2021.02.28",22193,1622.97058907557,"VA","Prince William County","Woodbridge"
"2021.03.31",22193,1676.71984155183,"VA","Prince William County","Woodbridge"
"2021.04.30",22193,1679.04210826702,"VA","Prince William County","Woodbridge"
"2021.05.31",22193,1676.18071284325,"VA","Prince William County","Woodbridge"
"2021.06.30",22193,1685.59075485173,"VA","Prince William County","Woodbridge"
"2021.08.31",22193,1736.53637772713,"VA","Prince William County","Woodbridge"
"2021.09.30",22193,1748.01660346085,"VA","Prince William County","Woodbridge"
"2021.10.31",22193,1741.88207402632,"VA","Prince William County","Woodbridge"
"2021.11.30",22193,1759.19494643724,"VA","Prince William County","Woodbridge"
"2021.12.31",22193,1755.65864766081,"VA","Prince William County","Woodbridge"
"2022.01.31",22193,1773.14069513894,"VA","Prince William County","Woodbridge"
"2022.02.28",22193,1815.62118505936,"VA","Prince William County","Woodbridge"
"2022.03.31",22193,1827.54366201437,"VA","Prince William County","Woodbridge"
"2022.04.30",22193,1858.11548750376,"VA","Prince William County","Woodbridge"
"2022.05.31",22193,1901.18232157889,"VA","Prince William County","Woodbridge"
"2022.06.30",22193,1935.3269884331,"VA","Prince William County","Woodbridge"
"2022.07.31",22193,1959.22990094556,"VA","Prince William County","Woodbridge"
"2022.08.31",22193,1919.75762905585,"VA","Prince William County","Woodbridge"
"2022.09.30",22193,1905.52993585186,"VA","Prince William County","Woodbridge"
"2022.10.31",22193,1890.35063925747,"VA","Prince William County","Woodbridge"
"2022.11.30",22193,1910.55924313576,"VA","Prince William County","Woodbridge"
"2022.12.31",22193,1909.86498749567,"VA","Prince William County","Woodbridge"
"2023.01.31",22193,1892.41610562613,"VA","Prince William County","Woodbridge"
"2023.02.28",22193,1856.93117939916,"VA","Prince William County","Woodbridge"
"2023.03.31",22193,1900.17545173425,"VA","Prince William County","Woodbridge"
"2023.04.30",22193,1940.31641292663,"VA","Prince William County","Woodbridge"
"2023.05.31",22193,2002.89001213074,"VA","Prince William County","Woodbridge"
"2023.06.30",22193,1981.5752056963,"VA","Prince William County","Woodbridge"
"2023.07.31",22193,2006.39048773513,"VA","Prince William County","Woodbridge"
"2023.08.31",22193,2038.18378921705,"VA","Prince William County","Woodbridge"
"2023.09.30",22193,2056.09678644485,"VA","Prince William County","Woodbridge"
"2023.10.31",22193,2015.2052926708,"VA","Prince William County","Woodbridge"
"2023.11.30",22193,2005.26904980091,"VA","Prince William County","Woodbridge"
"2023.12.31",22193,2009.14088943983,"VA","Prince William County","Woodbridge"
"2024.01.31",22193,2063.18180725588,"VA","Prince William County","Woodbridge"
"2024.02.29",22193,2102.79990837679,"VA","Prince William County","Woodbridge"
"2024.03.31",22193,2157.78355134263,"VA","Prince William County","Woodbridge"
"2024.04.30",22193,2163.33347873139,"VA","Prince William County","Woodbridge"
"2024.05.31",22193,2111.733609472,"VA","Prince William County","Woodbridge"
"2024.06.30",22193,2123.88424898914,"VA","Prince William County","Woodbridge"
"2024.07.31",22193,2146.89791272027,"VA","Prince William County","Woodbridge"
"2024.08.31",22193,2215.22051282051,"VA","Prince William County","Woodbridge"
"2015.01.31",22191,1483.28667667419,"VA","Prince William County","Woodbridge"
"2015.02.28",22191,1487.63940694023,"VA","Prince William County","Woodbridge"
"2015.03.31",22191,1488.33498783842,"VA","Prince William County","Woodbridge"
"2015.04.30",22191,1516.11293342468,"VA","Prince William County","Woodbridge"
"2015.05.31",22191,1532.38316766438,"VA","Prince William County","Woodbridge"
"2015.06.30",22191,1543.41236563301,"VA","Prince William County","Woodbridge"
"2015.07.31",22191,1530.28691051105,"VA","Prince William County","Woodbridge"
"2015.08.31",22191,1527.59215699891,"VA","Prince William County","Woodbridge"
"2015.09.30",22191,1521.65304243568,"VA","Prince William County","Woodbridge"
"2015.10.31",22191,1525.25743787721,"VA","Prince William County","Woodbridge"
"2015.11.30",22191,1503.58952537042,"VA","Prince William County","Woodbridge"
"2015.12.31",22191,1468.13093005778,"VA","Prince William County","Woodbridge"
"2016.01.31",22191,1489.67220113718,"VA","Prince William County","Woodbridge"
"2016.02.29",22191,1502.04450736422,"VA","Prince William County","Woodbridge"
"2016.03.31",22191,1556.55805444283,"VA","Prince William County","Woodbridge"
"2016.04.30",22191,1551.37419226308,"VA","Prince William County","Woodbridge"
"2016.05.31",22191,1569.55526052019,"VA","Prince William County","Woodbridge"
"2016.06.30",22191,1564.37804345717,"VA","Prince William County","Woodbridge"
"2016.07.31",22191,1564.99274859185,"VA","Prince William County","Woodbridge"
"2016.08.31",22191,1560.70186575112,"VA","Prince William County","Woodbridge"
"2016.09.30",22191,1568.60673064881,"VA","Prince William County","Woodbridge"
"2016.10.31",22191,1578.87047729882,"VA","Prince William County","Woodbridge"
"2016.11.30",22191,1582.97159208818,"VA","Prince William County","Woodbridge"
"2016.12.31",22191,1577.73717196975,"VA","Prince William County","Woodbridge"
"2017.01.31",22191,1567.57122753916,"VA","Prince William County","Woodbridge"
"2017.02.28",22191,1572.15786918402,"VA","Prince William County","Woodbridge"
"2017.03.31",22191,1582.92500260495,"VA","Prince William County","Woodbridge"
"2017.04.30",22191,1593.77626220043,"VA","Prince William County","Woodbridge"
"2017.05.31",22191,1599.02693664873,"VA","Prince William County","Woodbridge"
"2017.06.30",22191,1595.82522781012,"VA","Prince William County","Woodbridge"
"2017.07.31",22191,1595.87642525492,"VA","Prince William County","Woodbridge"
"2017.08.31",22191,1590.83329528638,"VA","Prince William County","Woodbridge"
"2017.09.30",22191,1601.62000668991,"VA","Prince William County","Woodbridge"
"2017.10.31",22191,1591.88876095462,"VA","Prince William County","Woodbridge"
"2017.11.30",22191,1626.2300977422,"VA","Prince William County","Woodbridge"
"2017.12.31",22191,1626.07397701591,"VA","Prince William County","Woodbridge"
"2018.01.31",22191,1634.75476413253,"VA","Prince William County","Woodbridge"
"2018.02.28",22191,1608.74375295289,"VA","Prince William County","Woodbridge"
"2018.03.31",22191,1602.36360838471,"VA","Prince William County","Woodbridge"
"2018.04.30",22191,1618.90164866712,"VA","Prince William County","Woodbridge"
"2018.05.31",22191,1619.09637075613,"VA","Prince William County","Woodbridge"
"2018.06.30",22191,1630.89173311817,"VA","Prince William County","Woodbridge"
"2018.07.31",22191,1633.21437807487,"VA","Prince William County","Woodbridge"
"2018.08.31",22191,1642.2915085801,"VA","Prince William County","Woodbridge"
"2018.09.30",22191,1632.72146565473,"VA","Prince William County","Woodbridge"
"2018.10.31",22191,1623.32101586646,"VA","Prince William County","Woodbridge"
"2018.11.30",22191,1617.20128520247,"VA","Prince William County","Woodbridge"
"2018.12.31",22191,1629.27246493537,"VA","Prince William County","Woodbridge"
"2019.01.31",22191,1636.81354983886,"VA","Prince William County","Woodbridge"
"2019.02.28",22191,1647.26254676957,"VA","Prince William County","Woodbridge"
"2019.03.31",22191,1659.00500491257,"VA","Prince William County","Woodbridge"
"2019.04.30",22191,1668.05474061431,"VA","Prince William County","Woodbridge"
"2019.05.31",22191,1678.04078808743,"VA","Prince William County","Woodbridge"
"2019.06.30",22191,1671.4470896797,"VA","Prince William County","Woodbridge"
"2019.07.31",22191,1668.21387500263,"VA","Prince William County","Woodbridge"
"2019.08.31",22191,1680.96729215,"VA","Prince William County","Woodbridge"
"2019.09.30",22191,1699.89623861659,"VA","Prince William County","Woodbridge"
"2019.10.31",22191,1703.03612249404,"VA","Prince William County","Woodbridge"
"2019.11.30",22191,1674.78145918318,"VA","Prince William County","Woodbridge"
"2019.12.31",22191,1653.89364429553,"VA","Prince William County","Woodbridge"
"2020.01.31",22191,1659.95470011588,"VA","Prince William County","Woodbridge"
"2020.02.29",22191,1679.04548977417,"VA","Prince William County","Woodbridge"
"2020.03.31",22191,1696.24393563765,"VA","Prince William County","Woodbridge"
"2020.04.30",22191,1692.47075737343,"VA","Prince William County","Woodbridge"
"2020.05.31",22191,1689.4466715528,"VA","Prince William County","Woodbridge"
"2020.06.30",22191,1687.12383808479,"VA","Prince William County","Woodbridge"
"2020.07.31",22191,1704.35562990077,"VA","Prince William County","Woodbridge"
"2020.08.31",22191,1718.98414972274,"VA","Prince William County","Woodbridge"
"2020.09.30",22191,1721.4207902104,"VA","Prince William County","Woodbridge"
"2020.10.31",22191,1705.83992533887,"VA","Prince William County","Woodbridge"
"2020.11.30",22191,1697.16871727805,"VA","Prince William County","Woodbridge"
"2020.12.31",22191,1700.84107435216,"VA","Prince William County","Woodbridge"
"2021.01.31",22191,1718.07129999291,"VA","Prince William County","Woodbridge"
"2021.02.28",22191,1737.78914412616,"VA","Prince William County","Woodbridge"
"2021.03.31",22191,1753.92434495107,"VA","Prince William County","Woodbridge"
"2021.04.30",22191,1777.47763608025,"VA","Prince William County","Woodbridge"
"2021.05.31",22191,1804.11043449617,"VA","Prince William County","Woodbridge"
"2021.06.30",22191,1837.11683462309,"VA","Prince William County","Woodbridge"
"2021.07.31",22191,1887.73759476033,"VA","Prince William County","Woodbridge"
"2021.08.31",22191,1925.55435353079,"VA","Prince William County","Woodbridge"
"2021.09.30",22191,1952.32309076628,"VA","Prince William County","Woodbridge"
"2021.10.31",22191,1927.54115319988,"VA","Prince William County","Woodbridge"
"2021.11.30",22191,1901.13547511599,"VA","Prince William County","Woodbridge"
"2021.12.31",22191,1886.90086367863,"VA","Prince William County","Woodbridge"
"2022.01.31",22191,1898.73941242856,"VA","Prince William County","Woodbridge"
"2022.02.28",22191,1931.24252444826,"VA","Prince William County","Woodbridge"
"2022.03.31",22191,1960.06187349732,"VA","Prince William County","Woodbridge"
"2022.04.30",22191,2002.77726180433,"VA","Prince William County","Woodbridge"
"2022.05.31",22191,2035.0286073786,"VA","Prince William County","Woodbridge"
"2022.06.30",22191,2073.25078552536,"VA","Prince William County","Woodbridge"
"2022.07.31",22191,2080.27053968066,"VA","Prince William County","Woodbridge"
"2022.08.31",22191,2075.84834828676,"VA","Prince William County","Woodbridge"
"2022.09.30",22191,2070.47125740803,"VA","Prince William County","Woodbridge"
"2022.10.31",22191,2054.49538800586,"VA","Prince William County","Woodbridge"
"2022.11.30",22191,2017.75097617674,"VA","Prince William County","Woodbridge"
"2022.12.31",22191,1988.30223177995,"VA","Prince William County","Woodbridge"
"2023.01.31",22191,1976.57444167159,"VA","Prince William County","Woodbridge"
"2023.02.28",22191,1996.76875856966,"VA","Prince William County","Woodbridge"
"2023.03.31",22191,2015.5941514989,"VA","Prince William County","Woodbridge"
"2023.04.30",22191,2044.05495157572,"VA","Prince William County","Woodbridge"
"2023.05.31",22191,2059.99773851401,"VA","Prince William County","Woodbridge"
"2023.06.30",22191,2079.39449258434,"VA","Prince William County","Woodbridge"
"2023.07.31",22191,2090.60875386311,"VA","Prince William County","Woodbridge"
"2023.08.31",22191,2109.33892652093,"VA","Prince William County","Woodbridge"
"2023.09.30",22191,2118.6248990389,"VA","Prince William County","Woodbridge"
"2023.10.31",22191,2127.43970715672,"VA","Prince William County","Woodbridge"
"2023.11.30",22191,2138.55459385458,"VA","Prince William County","Woodbridge"
"2023.12.31",22191,2123.43857742744,"VA","Prince William County","Woodbridge"
"2024.01.31",22191,2124.28698563114,"VA","Prince William County","Woodbridge"
"2024.02.29",22191,2135.98162072912,"VA","Prince William County","Woodbridge"
"2024.03.31",22191,2163.25998684926,"VA","Prince William County","Woodbridge"
"2024.04.30",22191,2192.18603910321,"VA","Prince William County","Woodbridge"
"2024.05.31",22191,2211.91122436683,"VA","Prince William County","Woodbridge"
"2024.06.30",22191,2247.93406707331,"VA","Prince William County","Woodbridge"
"2024.07.31",22191,2249.50064560186,"VA","Prince William County","Woodbridge"
"2024.08.31",22191,2257.21100759144,"VA","Prince William County","Woodbridge"
"2015.01.31",20002,1677.68308579585,"DC","District of Columbia","Washington"
"2015.02.28",20002,1658.46301157605,"DC","District of Columbia","Washington"
"2015.03.31",20002,1679.31583536618,"DC","District of Columbia","Washington"
"2015.04.30",20002,1716.4243508549,"DC","District of Columbia","Washington"
"2015.05.31",20002,1741.46693096953,"DC","District of Columbia","Washington"
"2015.06.30",20002,1783.33717537016,"DC","District of Columbia","Washington"
"2015.07.31",20002,1799.39771124064,"DC","District of Columbia","Washington"
"2015.08.31",20002,1786.49927333728,"DC","District of Columbia","Washington"
"2015.09.30",20002,1829.75244238499,"DC","District of Columbia","Washington"
"2015.10.31",20002,1833.73815671241,"DC","District of Columbia","Washington"
"2015.11.30",20002,1875.36979978924,"DC","District of Columbia","Washington"
"2015.12.31",20002,1831.32691212332,"DC","District of Columbia","Washington"
"2016.01.31",20002,1858.60048237572,"DC","District of Columbia","Washington"
"2016.02.29",20002,1871.71979383628,"DC","District of Columbia","Washington"
"2016.03.31",20002,1885.20096741194,"DC","District of Columbia","Washington"
"2016.04.30",20002,1884.3033140493,"DC","District of Columbia","Washington"
"2016.05.31",20002,1876.41728126772,"DC","District of Columbia","Washington"
"2016.06.30",20002,1895.94296724502,"DC","District of Columbia","Washington"
"2016.07.31",20002,1904.85528270303,"DC","District of Columbia","Washington"
"2016.08.31",20002,1913.23792572482,"DC","District of Columbia","Washington"
"2016.09.30",20002,1899.93284215181,"DC","District of Columbia","Washington"
"2016.10.31",20002,1888.07282158105,"DC","District of Columbia","Washington"
"2016.11.30",20002,1876.4970438771,"DC","District of Columbia","Washington"
"2016.12.31",20002,1869.21241469556,"DC","District of Columbia","Washington"
"2017.01.31",20002,1889.88747174023,"DC","District of Columbia","Washington"
"2017.02.28",20002,1922.47848286121,"DC","District of Columbia","Washington"
"2017.03.31",20002,1990.2679242159,"DC","District of Columbia","Washington"
"2017.04.30",20002,1998.15994267684,"DC","District of Columbia","Washington"
"2017.05.31",20002,2013.17338233934,"DC","District of Columbia","Washington"
"2017.06.30",20002,2004.7005568749,"DC","District of Columbia","Washington"
"2017.07.31",20002,2008.12623366981,"DC","District of Columbia","Washington"
"2017.08.31",20002,1999.03199378854,"DC","District of Columbia","Washington"
"2017.09.30",20002,2017.85127297746,"DC","District of Columbia","Washington"
"2017.10.31",20002,2026.62064008774,"DC","District of Columbia","Washington"
"2017.11.30",20002,2017.1186608292,"DC","District of Columbia","Washington"
"2017.12.31",20002,2028.19847218054,"DC","District of Columbia","Washington"
"2018.01.31",20002,1990.76569598585,"DC","District of Columbia","Washington"
"2018.02.28",20002,2008.24647250455,"DC","District of Columbia","Washington"
"2018.03.31",20002,1997.40893357868,"DC","District of Columbia","Washington"
"2018.04.30",20002,2054.30308609624,"DC","District of Columbia","Washington"
"2018.05.31",20002,2076.72796641871,"DC","District of Columbia","Washington"
"2018.06.30",20002,2107.44038449791,"DC","District of Columbia","Washington"
"2018.07.31",20002,2118.71730934618,"DC","District of Columbia","Washington"
"2018.08.31",20002,2135.38473301008,"DC","District of Columbia","Washington"
"2018.09.30",20002,2133.99781851648,"DC","District of Columbia","Washington"
"2018.10.31",20002,2129.19510145563,"DC","District of Columbia","Washington"
"2018.11.30",20002,2140.93470792621,"DC","District of Columbia","Washington"
"2018.12.31",20002,2139.78526401612,"DC","District of Columbia","Washington"
"2019.01.31",20002,2157.24074848467,"DC","District of Columbia","Washington"
"2019.02.28",20002,2128.1439111154,"DC","District of Columbia","Washington"
"2019.03.31",20002,2117.66471478269,"DC","District of Columbia","Washington"
"2019.04.30",20002,2123.21337456613,"DC","District of Columbia","Washington"
"2019.05.31",20002,2162.95928579933,"DC","District of Columbia","Washington"
"2019.06.30",20002,2194.31229209805,"DC","District of Columbia","Washington"
"2019.07.31",20002,2181.4952924136,"DC","District of Columbia","Washington"
"2019.08.31",20002,2184.3868037374,"DC","District of Columbia","Washington"
"2019.09.30",20002,2193.01138929549,"DC","District of Columbia","Washington"
"2019.10.31",20002,2215.07298231928,"DC","District of Columbia","Washington"
"2019.11.30",20002,2191.64368191884,"DC","District of Columbia","Washington"
"2019.12.31",20002,2195.37611886525,"DC","District of Columbia","Washington"
"2020.01.31",20002,2183.71905506697,"DC","District of Columbia","Washington"
"2020.02.29",20002,2198.17390863756,"DC","District of Columbia","Washington"
"2020.03.31",20002,2195.28665142615,"DC","District of Columbia","Washington"
"2020.04.30",20002,2198.887469046,"DC","District of Columbia","Washington"
"2020.05.31",20002,2193.98189796981,"DC","District of Columbia","Washington"
"2020.06.30",20002,2181.30140282567,"DC","District of Columbia","Washington"
"2020.07.31",20002,2174.94860340214,"DC","District of Columbia","Washington"
"2020.08.31",20002,2154.8381581231,"DC","District of Columbia","Washington"
"2020.09.30",20002,2117.44222403208,"DC","District of Columbia","Washington"
"2020.10.31",20002,2096.85173595261,"DC","District of Columbia","Washington"
"2020.11.30",20002,2055.62046127587,"DC","District of Columbia","Washington"
"2020.12.31",20002,2042.31180743827,"DC","District of Columbia","Washington"
"2021.01.31",20002,2029.36788051592,"DC","District of Columbia","Washington"
"2021.02.28",20002,2052.56189183911,"DC","District of Columbia","Washington"
"2021.03.31",20002,2053.70334930044,"DC","District of Columbia","Washington"
"2021.04.30",20002,2059.5758162427,"DC","District of Columbia","Washington"
"2021.05.31",20002,2090.14013849436,"DC","District of Columbia","Washington"
"2021.06.30",20002,2152.99775254791,"DC","District of Columbia","Washington"
"2021.07.31",20002,2217.11785299397,"DC","District of Columbia","Washington"
"2021.08.31",20002,2261.63061709453,"DC","District of Columbia","Washington"
"2021.09.30",20002,2282.61273505081,"DC","District of Columbia","Washington"
"2021.10.31",20002,2282.67068012212,"DC","District of Columbia","Washington"
"2021.11.30",20002,2271.67727683795,"DC","District of Columbia","Washington"
"2021.12.31",20002,2257.30667897147,"DC","District of Columbia","Washington"
"2022.01.31",20002,2252.10920370944,"DC","District of Columbia","Washington"
"2022.02.28",20002,2259.38599161348,"DC","District of Columbia","Washington"
"2022.03.31",20002,2277.96807912324,"DC","District of Columbia","Washington"
"2022.04.30",20002,2303.54323753548,"DC","District of Columbia","Washington"
"2022.05.31",20002,2326.65333052722,"DC","District of Columbia","Washington"
"2022.06.30",20002,2349.24665528652,"DC","District of Columbia","Washington"
"2022.07.31",20002,2374.38144963006,"DC","District of Columbia","Washington"
"2022.08.31",20002,2386.99355355076,"DC","District of Columbia","Washington"
"2022.09.30",20002,2385.8964661581,"DC","District of Columbia","Washington"
"2022.10.31",20002,2359.36219224161,"DC","District of Columbia","Washington"
"2022.11.30",20002,2338.94677311566,"DC","District of Columbia","Washington"
"2022.12.31",20002,2323.29586133802,"DC","District of Columbia","Washington"
"2023.01.31",20002,2327.7609876444,"DC","District of Columbia","Washington"
"2023.02.28",20002,2325.87629627766,"DC","District of Columbia","Washington"
"2023.03.31",20002,2338.03126341169,"DC","District of Columbia","Washington"
"2023.04.30",20002,2346.17808888255,"DC","District of Columbia","Washington"
"2023.05.31",20002,2368.981096148,"DC","District of Columbia","Washington"
"2023.06.30",20002,2385.80971366589,"DC","District of Columbia","Washington"
"2023.07.31",20002,2410.28555472657,"DC","District of Columbia","Washington"
"2023.08.31",20002,2432.36658656334,"DC","District of Columbia","Washington"
"2023.09.30",20002,2433.62363546594,"DC","District of Columbia","Washington"
"2023.10.31",20002,2430.60469641849,"DC","District of Columbia","Washington"
"2023.11.30",20002,2416.58691741355,"DC","District of Columbia","Washington"
"2023.12.31",20002,2417.93925273663,"DC","District of Columbia","Washington"
"2024.01.31",20002,2410.11421484529,"DC","District of Columbia","Washington"
"2024.02.29",20002,2408.01472767291,"DC","District of Columbia","Washington"
"2024.03.31",20002,2420.96752370026,"DC","District of Columbia","Washington"
"2024.04.30",20002,2443.26457266543,"DC","District of Columbia","Washington"
"2024.05.31",20002,2470.35700849715,"DC","District of Columbia","Washington"
"2024.06.30",20002,2492.36441772102,"DC","District of Columbia","Washington"
"2024.07.31",20002,2503.43501609937,"DC","District of Columbia","Washington"
"2024.08.31",20002,2509.83431029972,"DC","District of Columbia","Washington"
"2018.02.28",20906,1527.04496759118,"MD","Montgomery County","Silver Spring"
"2018.03.31",20906,1525.30159091189,"MD","Montgomery County","Silver Spring"
"2018.04.30",20906,1526.82957768355,"MD","Montgomery County","Silver Spring"
"2018.05.31",20906,1528.69688647189,"MD","Montgomery County","Silver Spring"
"2018.06.30",20906,1532.01595288502,"MD","Montgomery County","Silver Spring"
"2018.07.31",20906,1522.25121884306,"MD","Montgomery County","Silver Spring"
"2018.08.31",20906,1544.41276926494,"MD","Montgomery County","Silver Spring"
"2018.09.30",20906,1515.96100678779,"MD","Montgomery County","Silver Spring"
"2018.10.31",20906,1518.74635799776,"MD","Montgomery County","Silver Spring"
"2018.11.30",20906,1526.41347822374,"MD","Montgomery County","Silver Spring"
"2018.12.31",20906,1557.03697303346,"MD","Montgomery County","Silver Spring"
"2019.01.31",20906,1554.313454342,"MD","Montgomery County","Silver Spring"
"2019.02.28",20906,1550.2726513122,"MD","Montgomery County","Silver Spring"
"2019.03.31",20906,1563.82113318458,"MD","Montgomery County","Silver Spring"
"2019.04.30",20906,1578.43499760884,"MD","Montgomery County","Silver Spring"
"2019.05.31",20906,1580.01144667311,"MD","Montgomery County","Silver Spring"
"2019.06.30",20906,1571.95269207182,"MD","Montgomery County","Silver Spring"
"2019.07.31",20906,1583.16151043065,"MD","Montgomery County","Silver Spring"
"2019.08.31",20906,1595.49063787578,"MD","Montgomery County","Silver Spring"
"2019.09.30",20906,1600.70311544685,"MD","Montgomery County","Silver Spring"
"2019.10.31",20906,1605.05207167122,"MD","Montgomery County","Silver Spring"
"2019.11.30",20906,1597.55897868879,"MD","Montgomery County","Silver Spring"
"2019.12.31",20906,1607.05014778323,"MD","Montgomery County","Silver Spring"
"2020.01.31",20906,1601.73408580687,"MD","Montgomery County","Silver Spring"
"2020.02.29",20906,1595.43399257376,"MD","Montgomery County","Silver Spring"
"2020.03.31",20906,1591.73922872384,"MD","Montgomery County","Silver Spring"
"2020.04.30",20906,1575.66643735968,"MD","Montgomery County","Silver Spring"
"2020.05.31",20906,1565.51772234001,"MD","Montgomery County","Silver Spring"
"2020.06.30",20906,1556.50061257447,"MD","Montgomery County","Silver Spring"
"2020.07.31",20906,1564.81541961907,"MD","Montgomery County","Silver Spring"
"2020.08.31",20906,1579.49878389051,"MD","Montgomery County","Silver Spring"
"2020.09.30",20906,1585.2840297056,"MD","Montgomery County","Silver Spring"
"2020.10.31",20906,1582.77577620681,"MD","Montgomery County","Silver Spring"
"2020.11.30",20906,1586.09693516293,"MD","Montgomery County","Silver Spring"
"2020.12.31",20906,1605.24657367135,"MD","Montgomery County","Silver Spring"
"2021.01.31",20906,1604.76977600522,"MD","Montgomery County","Silver Spring"
